review,rating,label_kamus,label_rating,final_label
"Aplikasinya semakin gak jelas, sering banget eror, masih mending yg sebelumnya, yg ini uda aplikasinya berat banyak kekurangan",1,,negatif,negatif
"aplikasi banking mobile paling bad, error, lag verifikasi data ngaco jauh bgt sama BC*. :'((",1,negatif,negatif,negatif
susah salah data terus padahal sama data nya,1,,negatif,negatif
"pake aplikasi itu untuk mempermudah, sulit sekali aplikasi ini, ATM aja belum dapet udah minta minta no ATM...",1,negatif,negatif,negatif
"aplikasi sering nge bug devloper gblk bukanya dibenerin malah di biarin, secara tampilan UI sudah bagus simpel ga kaya yg dulu",1,positif,negatif,positif
"Setelah pindah ke BYOND, jadi banyak masalah. memang, plusnya antarmuka lebih sederhana dan mudah dipahami. Namun, transaksi sering bermasalah. Bahkan dua hari ini saya tidak bisa melakukan transaksi sama sekali. Saya tidak bisa bayar, top up ataupun transfer dengan notif muncul ""Transaksi belum berhasil"" belasan kali! Dan udah saya coba clear Cache dan Restart sesuai saran Developer tapi masih tidak berhasil",1,positif,negatif,positif
tidak bisa dalam perbaikan terus,1,negatif,negatif,negatif
"semakin bagus aplikasi ini, semoga aman dan terus terpercaya",5,positif,positif,positif
aplikasinya bukanya luaaamaaaaaaaa bangetttt. ndak tau org lagi keburu ya,1,,negatif,negatif
"gak bisa dibuka aplikasinya, tolong dong bsi segera perbaiki",1,,negatif,negatif
m-bking tergagal,1,,negatif,negatif
"BSI (Bank Sakit Indonesia) siang malam gangguan, siang malam error",1,negatif,negatif,negatif
"Seumur2 lihat aplikasi ini paling buruk, begitu masuk hari libur sabtu dan minggu pasti gak bisa dibuka alasan maintenance, kalau emg blm mampu mendingan gak usah pake acara buat2 aplikasi bobrok kek gini, prioritaskan nasabah kalau mau dinilai bagus",1,positif,negatif,positif
aplikasi menyusahkan,1,,negatif,negatif
sangat bagus,5,positif,positif,positif
aplikasi apaan sih ..katanya membantu ..tapi verifikasi wajah Sampek setengah jam suruh kedipkan mata .padahal cahaya sama kamera udah baik,1,positif,negatif,positif
"gak bagus pakek BSI selalu keluar""",1,positif,negatif,positif
"Alhamdulillah, dengan mengakses pion ini semakin memudahkan dalam bertransaksi. Aplikasi yang sangat keren dan sangat bermanfaat.",5,positif,positif,positif
bank ga guna transaksi gagal saldo tetap di potong,1,,negatif,negatif
"ini kenapa abis update yang terbaru malah makin lemot dan gajelas ya, semua menunya dibilang tidak dapat akses halaman ini. padahal saya cuma mau cek riwayat keuangan, sama mau transfer, dibilangnya selalu tidak bisa mengakses menu ini. haduhh",3,negatif,negatif,negatif
sering gangguan server,3,negatif,negatif,negatif
ini kenapa yaa.. giliran mau di butuhin buat transaksi ga bisa membantu pemeliharaan sistem Mulu ah kecewa bgt,1,positif,negatif,positif
"beneri dulu aplikasinya bukanya membantu malah repot terus, tiap kali masukan sandy selalau keluar dr aplikasi",2,positif,negatif,positif
aplikasi sering bermasalah,3,,negatif,negatif
makin ngak jelas bngt apk nya... mau login vertifikasi muka malah ngk bisa njir ngebug balik lagi kemenu sebelum nya,1,,negatif,negatif
"selalu gk bisa pakai tranksaksi, selalu muncul we detected something blocking the...... perasaan dulu pakai bsi gampang banget transaksi nya, aplikasi ini bukan memudahkan malag merepotkan",1,,negatif,negatif
gagal terus transaksi nya,1,,negatif,negatif
tingkatkan aplikasinya kak terlalu lemot,1,negatif,negatif,negatif
eror,1,,negatif,negatif
Gangguaan Muluu,1,,negatif,negatif
sering gangguan nungguin lama enggak bisa login kenapa ya,2,negatif,negatif,negatif
banyak kendala ketika mau transaksi atau top up,1,,negatif,negatif
"tolong, ini gimana sih ribet amat cuma mau login akun dari BSI mobile sementara diapk BSI mobile udh ga bisa transaksi",2,negatif,negatif,negatif
"Waah banyak juga yang dapat diakses melalui apk ini, Sudah gak ngeleg"" lagi... Alhamdulillah Mantap aku kasih Bintang 5....😊😊😊",5,positif,positif,positif
CUSTOMER SERVICE NYA GA GUNA SEMUA,1,,negatif,negatif
"babi pas scan kode QR gbisa padhal jelas"" itu kode QR nya tau gini ga pindahin uang ke BSI",2,,negatif,negatif
"keamananya masih kurang ketat,bisa2nya mbanking di hack sama penipu,alhasil saya kena tipu 5jt",2,,negatif,negatif
"sudah bener2 pake bsi mobile dialihkan kesini, eror mau aktivasi katanya terblokir. datang ke bank ttp gbs .. pusing saya",2,,negatif,negatif
"mantal pengamanan dari aplikasi bsi terbaru ini, bisa mendeteksi aplikasi phising jadi mbanking gak bisa dibuka. bagus untuk melindungi nasabah dari penipuan. love you bsi beyond ♥︎♡",5,positif,positif,positif
"ribet, sering error",1,negatif,negatif,negatif
Hadirkan Inves saham reksadana syariah dong byond,5,,positif,positif
errro sering cuma aku tak peduli sangat pakai macem bisaa. tapi kali ini aku tak kan bagi can.. dah capek sabar.app ini boleh pulak ter uninstall sendiri dari TELEPON GENGGAM aku. padahal aku kalau hapus.kenak buka kunci aplikasi dan lock biometrik baru boleh hapus.. 3 kali aku instal gagal dah 50 % apa hal lah...klw tidak mau dapat ranting buruk cuba perbaiki app dan sistem nya.setiap ranting yang pengguna bagi ade alasan yang akurat.saye mewakili yg merasakan hal yg sama dengan saya.thaks,1,negatif,negatif,negatif
"byond kaya lelet gitu buka aplikasi nge stuck di logo nya lama benget, saya buru-buru jadi malah makin repot, balik lagi make bsi mobile yg lama",1,,negatif,negatif
"asli buruk celeh aplikasi ga berbobot, nyesel, uninstal bae... aplikasi terburuk yg pernah saya tau",1,negatif,negatif,negatif
"Kak mo transfer via Virtual Account knpa nomer VA tujuan ga bisa terbaca. pdhl nomernya VA nya sudah benar saya coba transfer k VA laen juga sama,,ga bisa lagi",1,,negatif,negatif
Aplikasi sering error ribet,3,negatif,negatif,negatif
"aplkasi tidak bisa di buka, hanya tampilan boot saja.",1,negatif,negatif,negatif
"terlalu memaksa aktifkan Notifikasi, apasih pentingnya buat kami.. tolong hapuskan kebijakan itu, saya terganggu.. bukankah syariah melarang mengganggu orang lain.. TOLONG HAPUSKAN KEWAJIBAN MENGAKTIFKAN NOTIFIKASI!!!! SAYA TERGANGGU",1,,negatif,negatif
error trus capek,1,negatif,negatif,negatif
gk ada e comecare untuk bayar belanja online susah,1,,negatif,negatif
saat ini sudah 2 minggu jelek sekali. tidak bisa transfer dan dikatakan sedang perbaikan.,1,negatif,negatif,negatif
"maaf, aplikasi tidak bisa digunakan untuk transaksi, mohon diperbaiki",1,negatif,negatif,negatif
Alhamdulillah Halal & Sangat bermanfaat 👍🏻👍🏻👍🏻,5,,positif,positif
"hari Ini tgl 8 ags 2025 pkl 09.00, sy mencoba login hampir 30menit, ga bisa masuk masuk ke menu.. cuma tampak logo awalnya saja 😭.. padahal harus sgr transaksi sesama BSI, akhirnya ke ATM yg cukup jauh",2,,negatif,negatif
kenapa sih SERING BANGET ERORNYA? seriusan nanya iniiii tujuan apk mempermudah lah ini kenapa jd makin ngribetin dah🥲 tolong ya diperbaiki segera jgn bikin saya pengen pindah lagi cape di php apk perbankan doang mana lelet,2,,negatif,negatif
"Kenapa setelah transfer saya tidak bisa share bukti transaksi? malah tiba2 langsung keluar dri sistem gitu aja, gajelas. aplikasi sampah bnget, menganggu aktivitas saya. Mana maksa bnget lgi harus make aplikasi ga jelas ini",1,negatif,negatif,negatif
sering error ketika ingin melakukan pembayaran,1,negatif,negatif,negatif
mantap,5,positif,positif,positif
tolong di perbaiki lagi min.. kalo mau top up shopee dll masak gangguan terus gak pernah bisa terlalu ribet,2,negatif,negatif,negatif
"aplikasi nya lelet jlk, sering loding dan gangguan trusss, menu nya blm kumplit blm ada setor tunai tanpa kartu. .",1,negatif,negatif,negatif
error Mulu error Mulu,1,negatif,negatif,negatif
"saat di luar negri susah bgt buka aplikasi ini, selalu nutup sendiri,",1,,negatif,negatif
terlalu ribet kalo verifikasi akun sendiri kadang kalo akun pindah ke hp lain sering ngaur verifikasi wajah salah lah hadeehhhh fitur nya banyak ga lengkap ga bisa top ke dana digital juga sangat mengecewakan,1,negatif,negatif,negatif
"Mau beli token listrik tapi ribet, nomer token tidak bisa langsung di tempel di kolom token nya,, walhasil saya gak jadi beli. Semoga ini jadi pertimbangan untuk update selanjutnya, sepele tapi sangat menyulitkan kalau harus input nomer token satu persatu dan harus di catat di tempat lain dulu, tidak bisa disalin dari catatan terus di tempel ke tempat input tokennya ketika beli token di aplikasi ini.",3,negatif,negatif,negatif
aplikasi sampah masa iya pemeliharaan terus,1,,negatif,negatif
"terlalu sering error, pemeliharaan sistem sangat tidak profesional",1,negatif,negatif,negatif
bolak balik vertifikasi wajah terus g bis masuk..aneeehhh,1,,negatif,negatif
terlalu sering bermasalah,1,,negatif,negatif
"setelah ganti ke beyond malah jdi lemot, transaksi sering gagal... lebih bagus yg mobile BSI sebelumnya, jarang eror..",1,positif,negatif,positif
jadi sampah. jauh lebih baik bsi mobile,1,positif,negatif,positif
"apk apa ini transaksi saya udah 1 hari di proses ga selesai selesai, padahal saldo saya sudah berkurang,mau bikin pengaduan selalu ada kendala dan gangguan",1,negatif,negatif,negatif
pelayanan dan aplikasi cepatt,5,,positif,positif
pemeliharaan sistem sampe berhari-hari gimana sih byon hadeuh,2,,negatif,negatif
"sering perbaikan , kalo di kondisi genting selalu kacau",2,,negatif,negatif
Log in gagal terus. Udah nyoba sampe berpuluh2 kali,1,,negatif,negatif
"aplikasi paling ruwet, ganti hp install byon harus ke cabang terdekat untuk aktifasinya",1,,negatif,negatif
Top markotop,5,,positif,positif
tampilannya aplikasinya sudah lebih modern daripada aplikasi lama,5,,positif,positif
buruk,1,negatif,negatif,negatif
sangat membantu,5,positif,positif,positif
"Mending pake bank lain, aplikasi scam",5,,positif,positif
seringkali eror kadang gabisa masuk kadang sinyal nya ga ada pdhl udah pake WiFi & kuota sama aja sekarang malah eror keluar sendiri ga rekomendasi buat kalian mending jangan dwonlod 🙏🏻,1,,negatif,negatif
"sering lama loadingnya, sering tf gagal. aplikasi cacad.",1,,negatif,negatif
sering error..hampir setiap hari selalu masa pemulihan ..jelek banget ga suka,1,positif,negatif,positif
Susah buat transaksi dan juga susah dibuka aplikasinya. suka eror dan keluar sendiri,1,positif,negatif,positif
"qris sering banget eror, mana harus nyalain lokasi dulu baru bisa akses aplikasi nya",3,,negatif,negatif
tolong di perbaiki aplikasi bayond ya sy tidak bisa masuk sy hapus download berkali2 tp tidak bisa juga mohon di perbaiki mau transaksi tp tidak bisa.terimakasi.,1,negatif,negatif,negatif
Ini gimana dari kemarin kok pemiharan terus. apakah setiap hari ada pemeliharaan aplikasi ???,3,,negatif,negatif
"aplikasi nya gmpang trouble, bikin elus dada",1,,negatif,negatif
"lelet banget login apk nya, kesal sekali",1,,negatif,negatif
aplikasinya lemot banget,1,negatif,negatif,negatif
"Udah lama pakai Byond, setelah update OS HP saya semalam, malah gak bisa di buka aplikasinya, stop di loading screen. Coba instal ulang, data2 personal udah dimasukan ulang, pas bagian OTP malah gak ada notif. MALEESS BANGET JADINYA. AAHHH ELAAAHHH. 😡😡😡😡😡😡",1,,negatif,negatif
"ngak diaplikasi ngak di mesin atm nya , pelayananya payah , narik di atm nya keterangan gagal tapi saldo berkurang, udah komplen sama petugasnya, tapi saldo belum dikembalikan , sangat merugikan nasabah ,kalau bukan karna kebijakan ditempat aku kerja ,ngak sudi nabung di BSI",1,,negatif,negatif
"mantap aplikasinya, nabung, pinjam, beli pulsa, token listrik, jual beli emas mudah dan cepat, mohon admin diperkecil ya BSI. sukses selalu",5,positif,positif,positif
transaksi gagal mulu.gada gunanya mbanking juga,1,,negatif,negatif
Buruk. Sering error dan gagal transaksi dengan alasan kendala teknis.,1,negatif,negatif,negatif
"masih perlu banyak evaluasi, apk nya terlalu berat, beda dengan Living mandiri sangat ringan dan data terjaga.",2,,negatif,negatif
"sering gangguan, transaksi sering gagal.. ini saya kejadian sudah transfer Qris, uang sudah keluar.. namun detail transaksi tidak ada sehingga tidak bisa dijadikan bukti struk..",5,negatif,positif,negatif
kode otp tidak dikirimkan saat login ke rekening,5,,positif,positif
"KAU KALO ADA KELUHAN DIPERBAIKI, GAUSA KAU MINTA LAGI KONFIRMASINYA, UDAH TAU APLIKASI GAGAL, MALAH MAKSA PAKE INI, BAGUSAN BSI MOBILE",1,,negatif,negatif
utk orang tua seperti kami usia hampir 70 tahun yg kadang gaptek. aplikasi ini sangat sulit sulit dan ribet. aplikasi lama sudah tidak bisa kami gunakan dan aplikasi baru berkali kali tidak berhasil karena posisi Foto yg sulit didapat. dibantu orang bank pun pernah tidak berhasil juga . bagaimana ini mau transfer dan beli pulsa listrik yg sangat urgent jadi sulit ..,1,negatif,negatif,negatif
"selalu gangguan 👎👎👎 24 jam perbaikan mending ga usah ada kalo gini caranya. pembayaran QRIS gagal, harus tunggu 10 hari kerja, saldo nasabah kepotong, parah BSI👎👎👎",1,negatif,negatif,negatif
apakah Byond sedang gangguan? sudah 2 hari aplikasi tidak bisa terbuka,4,negatif,positif,negatif
apknya terlalu ribet susah banyak aturan,1,negatif,negatif,negatif
"byon sering error. setiap mau dipakai error, login saja gak bisa, parah. mau pakai bsi mobile tidak bisa diaktifkan lagi. sangat mengecewakan, agar jadi perhatian, segera diperbaiki",1,negatif,negatif,negatif
"saya isi pulsa, tpi pulsanya tidak masuk sedangkan saldo saya sudah di potong. keterangan yg muncul selalu sedang dalam proses padahal sdh 20 jam saya menunggu proses nya",1,,negatif,negatif
Mau login aja selalu lambat banget,1,negatif,negatif,negatif
"Jelek banget. Susah transaksi, ribet, terutama virtual akun. Lebih baik BSI mobile. Cuma sekarang juga susah login, harus lewat byond. Tapi byond nya pun sulit diajak kerja sama. Not recommended for now 👎 👎. Tolong segera diperbaiki. Thanks.",1,positif,negatif,positif
hasil dari penjualan warung lewat qris merchant. history di qris merchant sekian dan saldo tidak masuk ke rek. sangat buruk! saya harus komplain kemana?,1,negatif,negatif,negatif
Aplikasi bagus sebelum jam 6 pagi. lewat jam 7 aplikasinya parah. milik bank pemerintah jauh kualitas nya dari aplikasi bank swasta. Kacaw ketika kita ingin bertransaksi dan terjadi kendala. Keuntungan hanya utk karyawan BSI doang. Bagi hasil utk nasabah hanya Omdo. lebih Riba dari bank konvensional kredit di BSI,1,positif,negatif,positif
"Bukanya tambah bener, malah makin error. Mmg ga guna",1,negatif,negatif,negatif
coba lah belajar dr m banking yang rating nya bagus,4,positif,positif,positif
"Susah dibuka, susah transaksi, aplikasinya cuma bisa saya kasih bintang 1... mohon secepatnya diperbaiki",1,,negatif,negatif
MENGECEWAKAN!!!!!!!!!! APLIAKSI BELUM SIAP!!!!!!!!!!! TIDAK RAMAH USER!!!!!!!!,1,,negatif,negatif
pemeliharaan terus setiap mau dipakai,2,,negatif,negatif
mantap,5,positif,positif,positif
lelet,3,,negatif,negatif
Aplikasi nge-bug terus,1,negatif,negatif,negatif
"coba pakek aplikasi BSI, skrg dipersulit di suruh pakek byond. setelah pakai ini sama aja, ribet. enak aplikasi BSI yg dulu",2,negatif,negatif,negatif
Terlalu banyak informasi,3,,negatif,negatif
amatir,1,,negatif,negatif
Bermanfaat,5,,positif,positif
bermasalah truz ini aplikasi,1,,negatif,negatif
stuck di loading mulu knp y?,2,,negatif,negatif
"perbaikan aja kerjaan nya ya pas lagi perlu2nya jg ,sangat tidak menyenangkan.",2,,negatif,negatif
sangat buruk,1,negatif,negatif,negatif
jelek banget sering bermasalah nyusahin aja.,1,negatif,negatif,negatif
aplikasi jelek banyak gangguan,1,negatif,negatif,negatif
terlalu sering gangguan sistem BSI BYOND,3,negatif,negatif,negatif
terlalu sering banyak pemeliharaaan sistem sedangkan kita ingin transaksi urgen jadi terhambat terlalu sering ada nya pemeliharaan sistem cuman di bsi ini yg sering pemeliharaan sistem,1,,negatif,negatif
"orng mau tf uang woyy,ini bank apa si eror Mulu heran",1,,negatif,negatif
sering eror pemeliharaan ini lah itu lah. kalau gak serius gak usah buat aplikasi bubar aja bsi,1,,negatif,negatif
aplikasi kebanyakan pengoptimalan,1,,negatif,negatif
"tidak bisa lagi saya masuk aplikasi byond nya...semakin ribet saja aplikasi ini, lebih enak pakai aplikasi bsi...mahonlah aplikasi di perbaiki",1,negatif,negatif,negatif
"don't use BSI guys wkwkk, sistem sering trouble dan sering maintenance secara tiba², tidak responsif kalau kita melapor ke mbankingnya, duit saya ketahan di transaksi yang sedang diproses susah banget buat ajuin laporannya wkwk.",1,positif,negatif,positif
selalu pemeliharaan..gajelas BSI ini.keq melihara kambing tiap hari..geram kita,1,,negatif,negatif
"aplikasi byond saya tidak bisa untuk melakukan transaksi kalau transfer langsung mental ke halaman awal sudah diperbarui hapus dan install ulang, keluhan tetap sama tidak bisa untuk transfer dan transaksi lainnya cuma bisa cek saldo dan mutasi saja",1,negatif,negatif,negatif
"Kenapa pas pendaftaran ketik detail alamat, teksnya error sedangkan ketik di aplikasi lain gk ada masalah. Mohon bantuannya...!",4,negatif,positif,negatif
1 kata busuk,1,,negatif,negatif
"Aplikasi server ga stabil, sering bug, juga kenapa harus matikan developer mode, padahal keamanan bank lain tidak mempermasalahkan (kecuali root) developer mode nyala Harus nyala GPS untuk akses lokasi, padahal bank lain tidak perlu. Melanggar privasi ! Haru notifikasi nyala, padahal bank lain tidak perlu. Melanggar Privasi ! BANK SETAN INDONESIA INI !",1,positif,negatif,positif
aplikasi untuk menyusahkan nasabah,1,,negatif,negatif
"pas mau ngelengkapin data gagal trus disuruh kembali bolak balik, gimana ni solusinya",2,,negatif,negatif
"Admin, tolong perbaiki dong pembayaran lewat qris, nggak berfungsi nih. jadinya susah harus di pindahin dulu ke wallet lainnya. sama buat bisa screenshot lagi dong min 🙏",3,,negatif,negatif
"tolong notifikasi nya jangan berlebihan, dalam sehari notif spam dari aplikasi ini ratusan kali DAN GAK PENTING ITU NOTIF bikin penuh memory, ! dan di settingan pun gak ada pembatasan notif spam. notif ganggu ini BIKIN SAYA HAPUS aplikasi beyond GAK PENTING.! mau ambil duit pake ATM AJA ! BIKIN KAPOK PENGGUNA",1,,negatif,negatif
"ini Byond kenapa ga bisa di buka? pemeliharaan sistem trs dari kemarin mau TF "" jadi susah",1,,negatif,negatif
